,Usuario,Local,fecha,semaforo,comentario,add_loc_cert,add_loc_localidad,add_loc_cat,add_loc_sect,add_usu_disc,add_usu_pordisc
4629,513,310,9/6/2021,V,"Sorprendida por la accesibilidad con la que cuenta el sitio. Un sitio recomendable para ir habitualmente, si tienes movilidad muy reducida.",N,Bilbao,cafe,hostelería,visual,55.0
4630,331,310,2/6/2021,V,,N,Bilbao,cafe,hostelería,visual,62.0
4631,160,310,3/7/2021,V,,N,Bilbao,cafe,hostelería,visual,60.0
4632,210,310,5/7/2021,V,,N,Bilbao,cafe,hostelería,orgánica,64.0
4633,399,310,6/7/2021,V,,N,Bilbao,cafe,hostelería,auditiva,49.0
4634,188,310,25/5/2021,V,,N,Bilbao,cafe,hostelería,ninguna,0.0
4635,318,310,15/6/2021,V,,N,Bilbao,cafe,hostelería,ninguna,0.0
4636,460,310,26/6/2021,A,,N,Bilbao,cafe,hostelería,motora,38.0
4637,844,310,18/7/2021,A,,N,Bilbao,cafe,hostelería,cognitiva,39.0
4638,283,310,2/7/2021,A,,N,Bilbao,cafe,hostelería,auditiva,48.0
4639,544,311,8/7/2021,A,,N,Bilbao,cafe,hostelería,ninguna,0.0
4640,674,311,23/5/2021,A,,N,Bilbao,cafe,hostelería,motora,46.0
4641,491,311,18/7/2021,A,,N,Bilbao,cafe,hostelería,ninguna,0.0
4642,766,311,16/7/2021,R,,N,Bilbao,cafe,hostelería,motora,84.0
4643,732,311,27/5/2021,R,"No recomiendo este lugar, por que al llamar dijeron que era accesible  y no es cierto.",N,Bilbao,cafe,hostelería,ninguna,0.0
4644,60,311,27/6/2021,R,,N,Bilbao,cafe,hostelería,motora,31.0
4645,876,311,22/7/2021,R,,N,Bilbao,cafe,hostelería,motora,30.0
4646,266,311,7/6/2021,R,Para no volver. Hay un escalon en la entrada. Sitio nada accesible.,N,Bilbao,cafe,hostelería,motora,27.0
4647,670,311,15/7/2021,R,,N,Bilbao,cafe,hostelería,visual,43.0
4648,416,311,26/5/2021,R,,N,Bilbao,cafe,hostelería,motora,36.0
4649,64,311,16/6/2021,R,,N,Bilbao,cafe,hostelería,cognitiva,66.0
4650,956,311,17/7/2021,R,,N,Bilbao,cafe,hostelería,orgánica,50.0
4651,333,311,20/6/2021,R,,N,Bilbao,cafe,hostelería,auditiva,37.0
4652,492,311,1/6/2021,R,,N,Bilbao,cafe,hostelería,orgánica,34.0
4653,197,311,30/6/2021,R,,N,Bilbao,cafe,hostelería,orgánica,46.0
4654,40,311,7/6/2021,R,,N,Bilbao,cafe,hostelería,motora,51.0
4655,229,311,2/6/2021,R,,N,Bilbao,cafe,hostelería,visual,54.0
4656,848,311,14/7/2021,R,,N,Bilbao,cafe,hostelería,auditiva,51.0
4657,771,312,9/6/2021,V,,N,Bilbao,cafe,hostelería,orgánica,40.0
4658,252,312,21/7/2021,V,,N,Bilbao,cafe,hostelería,orgánica,52.0
4659,952,312,7/7/2021,V,,N,Bilbao,cafe,hostelería,orgánica,50.0
4660,324,312,4/6/2021,V,,N,Bilbao,cafe,hostelería,orgánica,41.0
4661,390,312,20/7/2021,V,,N,Bilbao,cafe,hostelería,orgánica,52.0
4662,663,312,17/6/2021,V,,N,Bilbao,cafe,hostelería,motora,54.0
4663,133,312,2/6/2021,V,Sin problemas con la accesibilidad,N,Bilbao,cafe,hostelería,cognitiva,77.0
4664,204,312,1/6/2021,V,,N,Bilbao,cafe,hostelería,auditiva,50.0
4665,956,312,30/5/2021,V,,N,Bilbao,cafe,hostelería,orgánica,50.0
4666,665,312,16/6/2021,A,,N,Bilbao,cafe,hostelería,ninguna,0.0
4667,373,312,27/5/2021,A,,N,Bilbao,cafe,hostelería,ninguna,0.0
4668,123,313,10/6/2021,V,,N,Bilbao,restaurante,hostelería,ninguna,0.0
4669,793,313,26/6/2021,A,,N,Bilbao,restaurante,hostelería,orgánica,56.0
4670,279,313,1/7/2021,A,,N,Bilbao,restaurante,hostelería,auditiva,69.0
4671,204,313,20/6/2021,A,,N,Bilbao,restaurante,hostelería,auditiva,50.0
4672,107,313,20/7/2021,R,,N,Bilbao,restaurante,hostelería,cognitiva,68.0
4673,872,314,13/6/2021,A,,N,Bilbao,teatro,ocio,ninguna,0.0
4674,503,314,23/5/2021,A,,N,Bilbao,teatro,ocio,ninguna,0.0
4675,39,314,10/7/2021,A,,N,Bilbao,teatro,ocio,auditiva,49.0
4676,460,314,13/6/2021,R,,N,Bilbao,teatro,ocio,motora,38.0
4677,934,314,12/7/2021,R,"Realicé una sugerencia sobre los baños y me dijeron que ellos no podí­an adaptarlo a personas con silla de ruedas por que no era frecuente, me parecieron ofensivos.",N,Bilbao,teatro,ocio,ninguna,0.0
4678,395,314,11/7/2021,R,"Realicé una sugerencia sobre los baños y me dijeron que ellos no podí­an adaptarlo a personas con silla de ruedas por que no era frecuente, me parecieron ofensivos.",N,Bilbao,teatro,ocio,ninguna,0.0
4679,100,314,1/6/2021,R,,N,Bilbao,teatro,ocio,ninguna,0.0
4680,865,314,5/7/2021,R,,N,Bilbao,teatro,ocio,ninguna,0.0
4681,601,314,1/7/2021,R,,N,Bilbao,teatro,ocio,auditiva,52.0
4682,299,314,25/5/2021,R,,N,Bilbao,teatro,ocio,ninguna,0.0
4683,917,314,7/7/2021,R,,N,Bilbao,teatro,ocio,visual,28.0
4684,685,314,2/7/2021,R,,N,Bilbao,teatro,ocio,cognitiva,42.0
4685,866,314,21/7/2021,R,"Recibí malos tratos, sitio desagradable, personal indignante, no respetan al que va en silla de ruedas",N,Bilbao,teatro,ocio,orgánica,19.0
4686,664,314,14/6/2021,R,,N,Bilbao,teatro,ocio,orgánica,41.0
4687,890,314,27/5/2021,R,,N,Bilbao,teatro,ocio,orgánica,40.0
4688,509,314,4/7/2021,R,,N,Bilbao,teatro,ocio,auditiva,62.0
4689,998,314,20/7/2021,R,,N,Bilbao,teatro,ocio,visual,
4690,745,314,13/6/2021,R,"No volveré, personal poco empático con personas con discapacidad.",N,Bilbao,teatro,ocio,cognitiva,31.0
4691,850,315,19/7/2021,V,,N,Bilbao,pub,hostelería,ninguna,0.0
4692,181,315,21/7/2021,A,,N,Bilbao,pub,hostelería,motora,24.0
4693,241,315,7/7/2021,A,Perfecto,N,Bilbao,pub,hostelería,auditiva,74.0
4694,291,315,13/7/2021,A,,N,Bilbao,pub,hostelería,motora,47.0
4695,67,315,24/5/2021,A,"Tienen mi like, pasense.",N,Bilbao,pub,hostelería,cognitiva,54.0
4696,178,315,4/7/2021,R,Todo correcto.,N,Bilbao,pub,hostelería,motora,88.0
4697,118,316,4/6/2021,A,,N,Bilbao,restaurante,hostelería,cognitiva,38.0
4698,41,316,2/7/2021,A,,N,Bilbao,restaurante,hostelería,cognitiva,63.0
4699,486,316,20/7/2021,A,,N,Bilbao,restaurante,hostelería,cognitiva,43.0
4700,680,316,8/6/2021,R,Muy bien.,N,Bilbao,restaurante,hostelería,ninguna,0.0
4701,327,316,31/5/2021,R,,N,Bilbao,restaurante,hostelería,auditiva,75.0
4702,864,316,16/6/2021,R,,N,Bilbao,restaurante,hostelería,orgánica,87.0
4703,53,316,13/7/2021,R,,N,Bilbao,restaurante,hostelería,visual,58.0
4704,216,316,12/7/2021,R,,N,Bilbao,restaurante,hostelería,visual,46.0
4705,541,316,15/6/2021,R,,N,Bilbao,restaurante,hostelería,auditiva,35.0
4706,702,316,9/6/2021,R,,N,Bilbao,restaurante,hostelería,cognitiva,48.0
4707,223,316,20/6/2021,R,,N,Bilbao,restaurante,hostelería,auditiva,62.0
4708,939,316,20/7/2021,R,,N,Bilbao,restaurante,hostelería,orgánica,53.0
4709,927,316,6/7/2021,R,"No recomiendo este lugar, por que al llamar dijeron que era accesible  y no es cierto.",N,Bilbao,restaurante,hostelería,auditiva,66.0
4710,287,316,28/5/2021,R,,N,Bilbao,restaurante,hostelería,ninguna,0.0
4711,431,316,23/5/2021,R,,N,Bilbao,restaurante,hostelería,cognitiva,83.0
4712,996,316,15/7/2021,R,,N,Bilbao,restaurante,hostelería,motora,
4713,621,316,16/7/2021,R,Perfecto,N,Bilbao,restaurante,hostelería,motora,75.0
4714,458,317,10/7/2021,V,,N,Bilbao,pub,hostelería,visual,10.0
4715,849,317,16/6/2021,V,,N,Bilbao,pub,hostelería,orgánica,64.0
4716,618,317,18/6/2021,V,,N,Bilbao,pub,hostelería,cognitiva,68.0
4717,949,317,5/6/2021,V,,N,Bilbao,pub,hostelería,auditiva,35.0
4718,221,317,2/7/2021,V,,N,Bilbao,pub,hostelería,auditiva,75.0
4719,45,317,26/6/2021,V,,N,Bilbao,pub,hostelería,visual,67.0
4720,999,317,15/7/2021,V,,N,Bilbao,pub,hostelería,motora,
4721,163,317,30/6/2021,V,,N,Bilbao,pub,hostelería,ninguna,0.0
4722,489,317,16/6/2021,V,,N,Bilbao,pub,hostelería,ninguna,0.0
4723,794,317,17/7/2021,V,,N,Bilbao,pub,hostelería,auditiva,50.0
4724,229,317,5/6/2021,V,,N,Bilbao,pub,hostelería,visual,54.0
4725,85,317,23/6/2021,V,,N,Bilbao,pub,hostelería,visual,62.0
4726,960,317,19/6/2021,V,,N,Bilbao,pub,hostelería,visual,43.0
4727,216,317,3/7/2021,V,,N,Bilbao,pub,hostelería,visual,46.0
4728,53,317,12/7/2021,V,Está muy bien adaptado.,N,Bilbao,pub,hostelería,visual,58.0
4729,824,317,23/6/2021,V,,N,Bilbao,pub,hostelería,ninguna,0.0
4730,859,317,29/5/2021,V,,N,Bilbao,pub,hostelería,orgánica,41.0
4731,58,317,5/7/2021,V,"No hay nada que esté malo, recomendable al 100%. Sitio muy accesible.",N,Bilbao,pub,hostelería,visual,27.0
4732,27,317,9/7/2021,A,,N,Bilbao,pub,hostelería,motora,67.0
4733,923,317,14/7/2021,A,,N,Bilbao,pub,hostelería,motora,53.0
4734,179,317,16/6/2021,A,"El sitio me parecía bonito, pero el trato fue horrendo y la disponibilidad para asistir mis problemas de accesibilidad escasos. Es una pena que los propietarios se despreocupen tanto de la actitud de sus trabajadores. Recomiendo ir si quereis pasar una mala tarde.",N,Bilbao,pub,hostelería,orgánica,14.0
4735,578,317,22/6/2021,A,,N,Bilbao,pub,hostelería,auditiva,73.0
4736,730,318,6/6/2021,V,,N,Bilbao,cafe,hostelería,motora,33.0
4737,865,318,1/6/2021,A,,N,Bilbao,cafe,hostelería,ninguna,0.0
4738,671,318,12/7/2021,A,Sitio de 10. Todos deberian ser como este.,N,Bilbao,cafe,hostelería,cognitiva,29.0
4739,914,318,25/5/2021,A,,N,Bilbao,cafe,hostelería,motora,63.0
4740,645,318,11/6/2021,A,,N,Bilbao,cafe,hostelería,orgánica,38.0
4741,919,318,15/7/2021,A,,N,Bilbao,cafe,hostelería,auditiva,38.0
4742,258,318,19/6/2021,A,,N,Bilbao,cafe,hostelería,ninguna,0.0
4743,822,318,25/6/2021,R,Volveré,N,Bilbao,cafe,hostelería,visual,70.0
4744,553,319,10/6/2021,V,,N,Bilbao,cine,ocio,ninguna,0.0
4745,199,319,25/5/2021,V,,N,Bilbao,cine,ocio,ninguna,0.0
4746,266,319,8/7/2021,V,,N,Bilbao,cine,ocio,motora,27.0
4747,161,319,14/6/2021,V,,N,Bilbao,cine,ocio,auditiva,20.0
4748,939,319,28/6/2021,V,,N,Bilbao,cine,ocio,orgánica,53.0
4749,805,319,10/7/2021,V,,N,Bilbao,cine,ocio,orgánica,59.0
4750,846,319,20/6/2021,V,,N,Bilbao,cine,ocio,auditiva,63.0
4751,187,319,17/7/2021,V,,N,Bilbao,cine,ocio,orgánica,23.0
4752,34,319,11/7/2021,V,,N,Bilbao,cine,ocio,motora,70.0
4753,141,319,29/6/2021,V,,N,Bilbao,cine,ocio,visual,53.0
4754,502,319,3/6/2021,V,,N,Bilbao,cine,ocio,motora,40.0
4755,367,319,6/6/2021,V,,N,Bilbao,cine,ocio,ninguna,0.0
4756,256,319,1/6/2021,V,,N,Bilbao,cine,ocio,motora,59.0
4757,522,319,27/6/2021,V,"Volveré, de los lugares mas accesibles en los que he estado.",N,Bilbao,cine,ocio,orgánica,49.0
4758,499,319,1/6/2021,V,,N,Bilbao,cine,ocio,ninguna,0.0
4759,118,319,21/6/2021,V,,N,Bilbao,cine,ocio,cognitiva,38.0
4760,29,319,6/6/2021,V,,N,Bilbao,cine,ocio,ninguna,0.0
4761,727,319,22/7/2021,V,,N,Bilbao,cine,ocio,motora,56.0
4762,190,319,26/5/2021,V,,N,Bilbao,cine,ocio,orgánica,52.0
4763,690,319,13/7/2021,V,,N,Bilbao,cine,ocio,motora,79.0
4764,631,319,15/7/2021,V,,N,Bilbao,cine,ocio,cognitiva,71.0
4765,617,319,21/7/2021,V,,N,Bilbao,cine,ocio,motora,73.0
4766,793,319,4/7/2021,A,,N,Bilbao,cine,ocio,orgánica,56.0
4767,617,319,9/7/2021,A,,N,Bilbao,cine,ocio,motora,73.0
4768,204,319,22/7/2021,A,,N,Bilbao,cine,ocio,auditiva,50.0
4769,846,319,23/6/2021,A,,N,Bilbao,cine,ocio,auditiva,63.0
4770,597,319,30/5/2021,A,Se corresponde con las características,N,Bilbao,cine,ocio,ninguna,0.0
4771,218,319,1/7/2021,R,,N,Bilbao,cine,ocio,cognitiva,25.0
4772,469,320,9/6/2021,V,,N,Bilbao,restaurante,hostelería,cognitiva,53.0
4773,640,320,2/6/2021,V,,N,Bilbao,restaurante,hostelería,ninguna,0.0
4774,379,320,25/6/2021,V,,N,Bilbao,restaurante,hostelería,cognitiva,66.0
4775,329,320,22/7/2021,V,,N,Bilbao,restaurante,hostelería,orgánica,32.0
4776,989,320,14/7/2021,A,Perfecto,N,Bilbao,restaurante,hostelería,auditiva,64.0
4777,79,321,13/6/2021,V,,N,Bilbao,bar,hostelería,cognitiva,51.0
4778,264,321,18/7/2021,V,,N,Bilbao,bar,hostelería,visual,74.0
4779,439,321,13/7/2021,V,,N,Bilbao,bar,hostelería,motora,28.0
4780,161,321,9/7/2021,V,,N,Bilbao,bar,hostelería,auditiva,20.0
4781,176,321,31/5/2021,V,,N,Bilbao,bar,hostelería,cognitiva,62.0
4782,806,321,27/6/2021,V,,N,Bilbao,bar,hostelería,orgánica,76.0
4783,315,321,1/6/2021,A,,N,Bilbao,bar,hostelería,ninguna,0.0
4784,20,322,29/6/2021,A,,N,Bilbao,bar,hostelería,auditiva,31.0
4785,484,322,24/6/2021,A,,N,Bilbao,bar,hostelería,motora,67.0
4786,801,322,8/7/2021,A,,N,Bilbao,bar,hostelería,orgánica,42.0
4787,163,322,11/7/2021,R,,N,Bilbao,bar,hostelería,ninguna,0.0
4788,900,322,9/7/2021,R,,N,Bilbao,bar,hostelería,motora,41.0
4789,207,322,25/5/2021,R,,N,Bilbao,bar,hostelería,ninguna,0.0
4790,952,322,8/7/2021,R,,N,Bilbao,bar,hostelería,orgánica,50.0
4791,790,322,16/6/2021,R,Para no volver. Hay un escalon en la entrada. Sitio nada accesible.,N,Bilbao,bar,hostelería,auditiva,43.0
4792,370,322,4/6/2021,R,"I loved it, loves to Spain!",N,Bilbao,bar,hostelería,motora,64.0
4793,484,322,4/7/2021,R,,N,Bilbao,bar,hostelería,motora,67.0
4794,716,322,21/6/2021,R,,N,Bilbao,bar,hostelería,auditiva,63.0
4795,183,322,10/6/2021,R,,N,Bilbao,bar,hostelería,cognitiva,66.0
4796,873,322,28/6/2021,R,Para no volver. Hay un escalon en la entrada. Sitio nada accesible.,N,Bilbao,bar,hostelería,auditiva,50.0
4797,472,322,15/7/2021,R,,N,Bilbao,bar,hostelería,ninguna,0.0
4798,527,322,21/7/2021,R,,N,Bilbao,bar,hostelería,visual,32.0
4799,626,322,7/7/2021,R,,N,Bilbao,bar,hostelería,orgánica,38.0
4800,46,322,23/5/2021,R,,N,Bilbao,bar,hostelería,ninguna,0.0
4801,751,323,28/5/2021,V,,Y,Bilbao,bar,hostelería,ninguna,0.0
4802,199,323,24/5/2021,V,"Vaya, además de que me ha encantado, da gusto poder encontrarte sitios así­, actualizados, accesibles. Seguro que vuelvo cuando me pasé por la ciudad!",Y,Bilbao,bar,hostelería,ninguna,0.0
4803,223,323,17/7/2021,V,,Y,Bilbao,bar,hostelería,auditiva,62.0
4804,790,323,20/7/2021,V,,Y,Bilbao,bar,hostelería,auditiva,43.0
4805,139,323,12/7/2021,V,"Lugar muy accesible, lo recomiendo a los que tengas dudas.",Y,Bilbao,bar,hostelería,visual,21.0
4806,374,323,7/7/2021,V,,Y,Bilbao,bar,hostelería,visual,77.0
4807,986,323,2/7/2021,V,,Y,Bilbao,bar,hostelería,orgánica,59.0
4808,472,323,17/6/2021,V,,Y,Bilbao,bar,hostelería,ninguna,0.0
4809,648,323,6/7/2021,V,,Y,Bilbao,bar,hostelería,orgánica,79.0
4810,11,323,13/7/2021,V,La rampa estaba muy bien adaptada.,Y,Bilbao,bar,hostelería,orgánica,33.0
4811,829,323,30/6/2021,V,,Y,Bilbao,bar,hostelería,ninguna,0.0
4812,278,323,11/6/2021,V,,Y,Bilbao,bar,hostelería,orgánica,41.0
4813,422,323,2/6/2021,V,,Y,Bilbao,bar,hostelería,orgánica,36.0
4814,544,323,1/6/2021,V,"No hay nada que esté malo, recomendable al 100%. Sitio muy accesible.",Y,Bilbao,bar,hostelería,ninguna,0.0
4815,109,323,18/6/2021,V,Todo perfecto. Existen rampas de accesibilidad muy adaptadas a las necesidades.,Y,Bilbao,bar,hostelería,orgánica,66.0
4816,219,323,2/6/2021,V,"Pasabamos por aquí­, decidimos meternos después de ver que estaba en la applicación y no hemos encontrado ningun inconveniente.",Y,Bilbao,bar,hostelería,orgánica,41.0
4817,970,323,24/6/2021,V,,Y,Bilbao,bar,hostelería,auditiva,70.0
4818,750,323,20/6/2021,V,"Fui con la fami­lia, y al ver a mi abuela en su silla de ruedas el personal se desvivió por montarnos la mesa en la planta baja. Mis sobrinos se lo pasaron muy bien, y eso es lo que buscaba.",Y,Bilbao,bar,hostelería,auditiva,81.0
4819,557,323,8/7/2021,V,,Y,Bilbao,bar,hostelería,visual,81.0
4820,10,323,2/6/2021,V,"Estoy seguro, que como a mi, al que está arriba también le pareció accesible.",Y,Bilbao,bar,hostelería,visual,37.0
4821,438,323,26/6/2021,V,,Y,Bilbao,bar,hostelería,ninguna,0.0
4822,501,323,13/6/2021,V,,Y,Bilbao,bar,hostelería,orgánica,82.0
4823,436,323,18/7/2021,A,,Y,Bilbao,bar,hostelería,cognitiva,44.0
4824,637,323,15/7/2021,A,,Y,Bilbao,bar,hostelería,orgánica,41.0
4825,784,323,26/5/2021,A,Volveré,Y,Bilbao,bar,hostelería,orgánica,42.0
4826,885,323,28/5/2021,A,,Y,Bilbao,bar,hostelería,orgánica,91.0
4827,416,323,24/5/2021,A,,Y,Bilbao,bar,hostelería,motora,36.0
4828,313,323,16/6/2021,R,,Y,Bilbao,bar,hostelería,orgánica,7.0
4829,621,324,16/6/2021,V,,N,Bilbao,restaurante,hostelería,motora,75.0
4830,801,324,11/6/2021,V,,N,Bilbao,restaurante,hostelería,orgánica,42.0
4831,936,324,26/6/2021,A,Sitio de 10. Todos deberian ser como este.,N,Bilbao,restaurante,hostelería,orgánica,59.0
4832,639,324,9/6/2021,A,,N,Bilbao,restaurante,hostelería,motora,78.0
4833,909,324,5/7/2021,A,,N,Bilbao,restaurante,hostelería,ninguna,0.0
4834,551,324,2/6/2021,A,,N,Bilbao,restaurante,hostelería,visual,27.0
4835,697,324,25/5/2021,A,,N,Bilbao,restaurante,hostelería,motora,62.0
4836,265,324,22/6/2021,A,,N,Bilbao,restaurante,hostelería,motora,53.0
4837,92,324,14/6/2021,A,,N,Bilbao,restaurante,hostelería,auditiva,85.0
4838,849,324,29/6/2021,A,,N,Bilbao,restaurante,hostelería,orgánica,64.0
4839,787,324,20/6/2021,A,,N,Bilbao,restaurante,hostelería,auditiva,22.0
4840,949,324,6/7/2021,R,,N,Bilbao,restaurante,hostelería,auditiva,35.0
4841,999,324,27/6/2021,R,,N,Bilbao,restaurante,hostelería,motora,
4842,560,325,10/7/2021,V,"Pasabamos por aquí­, decidimos meternos después de ver que estaba en la applicación y no hemos encontrado ningun inconveniente.",N,Bilbao,restaurante,hostelería,visual,30.0
4843,86,325,23/5/2021,A,,N,Bilbao,restaurante,hostelería,motora,43.0
4844,239,325,23/6/2021,A,Volveré,N,Bilbao,restaurante,hostelería,cognitiva,50.0
4845,955,325,3/7/2021,A,,N,Bilbao,restaurante,hostelería,cognitiva,24.0
4846,418,325,1/6/2021,R,Muy bien.,N,Bilbao,restaurante,hostelería,visual,52.0
4847,727,326,3/7/2021,V,"Ha cubierto todas mis necesidades sin problemas. Pude entrar con mi chica por la rfampa de acceso y los baños estaba en la primera planta, sin escalón.",N,Bilbao,bar,hostelería,motora,56.0
4848,857,326,7/7/2021,V,,N,Bilbao,bar,hostelería,orgánica,48.0
4849,990,326,10/7/2021,V,,N,Bilbao,bar,hostelería,ninguna,
4850,77,326,1/7/2021,V,,N,Bilbao,bar,hostelería,auditiva,48.0
4851,448,326,8/6/2021,V,,N,Bilbao,bar,hostelería,auditiva,73.0
4852,914,326,17/6/2021,V,,N,Bilbao,bar,hostelería,motora,63.0
4853,153,326,30/5/2021,V,"Sorprendida por la accesibilidad con la que cuenta el sitio. Un sitio recomendable para ir habitualmente, si tienes movilidad muy reducida.",N,Bilbao,bar,hostelería,visual,30.0
4854,484,326,15/7/2021,V,,N,Bilbao,bar,hostelería,motora,67.0
4855,455,326,12/7/2021,V,La rampa estaba muy bien adaptada.,N,Bilbao,bar,hostelería,auditiva,46.0
4856,203,326,16/6/2021,V,,N,Bilbao,bar,hostelería,auditiva,55.0
4857,997,326,10/7/2021,A,"Me gusto el sitio, lo recomiendo.",N,Bilbao,bar,hostelería,cognitiva,
4858,989,326,26/5/2021,A,,N,Bilbao,bar,hostelería,auditiva,64.0
4859,140,327,10/6/2021,V,,Y,Bilbao,bar,hostelería,orgánica,41.0
4860,402,327,16/7/2021,V,,Y,Bilbao,bar,hostelería,motora,78.0
4861,461,327,16/6/2021,V,"Vaya, además de que me ha encantado, da gusto poder encontrarte sitios así­, actualizados, accesibles. Seguro que vuelvo cuando me pasé por la ciudad!",Y,Bilbao,bar,hostelería,motora,61.0
4862,408,327,22/6/2021,V,,Y,Bilbao,bar,hostelería,orgánica,39.0
4863,955,327,13/7/2021,V,,Y,Bilbao,bar,hostelería,cognitiva,24.0
4864,244,327,26/5/2021,V,,Y,Bilbao,bar,hostelería,cognitiva,37.0
4865,354,327,14/6/2021,V,,Y,Bilbao,bar,hostelería,orgánica,63.0
4866,327,327,18/7/2021,V,,Y,Bilbao,bar,hostelería,auditiva,75.0
4867,908,327,26/6/2021,V,"No hay nada que esté malo, recomendable al 100%. Sitio muy accesible.",Y,Bilbao,bar,hostelería,visual,47.0
4868,275,327,6/7/2021,V,,Y,Bilbao,bar,hostelería,motora,22.0
4869,217,327,29/6/2021,V,,Y,Bilbao,bar,hostelería,cognitiva,40.0
4870,144,327,29/6/2021,V,,Y,Bilbao,bar,hostelería,ninguna,0.0
4871,905,327,2/7/2021,V,"En primer lugar, decir que el trato fue maravilloso. Tuve un infortunio pero me ayudaron y el trato en ello fue fenomenal! Volveré seguro, porque hice allá­ buenos amigos.",Y,Bilbao,bar,hostelería,auditiva,52.0
4872,246,327,9/6/2021,V,,Y,Bilbao,bar,hostelería,orgánica,38.0
4873,256,327,17/6/2021,V,"Lugar muy accesible, lo recomiendo a los que tengas dudas.",Y,Bilbao,bar,hostelería,motora,59.0
4874,250,327,29/5/2021,V,,Y,Bilbao,bar,hostelería,ninguna,0.0
4875,882,327,13/7/2021,V,,Y,Bilbao,bar,hostelería,orgánica,68.0
4876,945,327,6/7/2021,V,,Y,Bilbao,bar,hostelería,cognitiva,53.0
4877,677,327,18/7/2021,V,Sin problemas con la accesibilidad,Y,Bilbao,bar,hostelería,visual,84.0
4878,751,327,7/7/2021,V,,Y,Bilbao,bar,hostelería,ninguna,0.0
4879,850,327,9/6/2021,V,,Y,Bilbao,bar,hostelería,ninguna,0.0
4880,660,327,8/7/2021,V,,Y,Bilbao,bar,hostelería,cognitiva,73.0
4881,947,327,7/6/2021,V,,Y,Bilbao,bar,hostelería,ninguna,0.0
4882,857,327,23/5/2021,V,,Y,Bilbao,bar,hostelería,orgánica,48.0
4883,478,327,23/5/2021,V,"Ha cubierto todas mis necesidades sin problemas. Pude entrar con mi chica por la rfampa de acceso y los baños estaba en la primera planta, sin escalón.",Y,Bilbao,bar,hostelería,ninguna,0.0
4884,664,327,7/6/2021,A,Lo recomiendo.,Y,Bilbao,bar,hostelería,orgánica,41.0
4885,848,327,24/5/2021,A,Perfecto,Y,Bilbao,bar,hostelería,auditiva,51.0
4886,637,327,13/7/2021,A,,Y,Bilbao,bar,hostelería,orgánica,41.0
4887,813,327,26/6/2021,A,,Y,Bilbao,bar,hostelería,cognitiva,61.0
4888,979,327,28/5/2021,A,,Y,Bilbao,bar,hostelería,orgánica,70.0
4889,921,327,4/7/2021,A,,Y,Bilbao,bar,hostelería,visual,62.0
4890,870,327,28/6/2021,R,,Y,Bilbao,bar,hostelería,auditiva,31.0
4891,691,328,22/7/2021,V,,N,Bilbao,bar,hostelería,ninguna,0.0
4892,293,328,21/7/2021,A,,N,Bilbao,bar,hostelería,orgánica,41.0
4893,242,328,7/7/2021,A,Todo correcto.,N,Bilbao,bar,hostelería,ninguna,0.0
4894,212,328,17/7/2021,A,,N,Bilbao,bar,hostelería,orgánica,52.0
4895,781,328,30/5/2021,A,,N,Bilbao,bar,hostelería,orgánica,72.0
4896,364,328,26/6/2021,A,Perfecto,N,Bilbao,bar,hostelería,cognitiva,66.0
4897,947,328,16/7/2021,A,,N,Bilbao,bar,hostelería,ninguna,0.0
4898,916,328,2/6/2021,R,,N,Bilbao,bar,hostelería,ninguna,0.0
4899,884,329,6/6/2021,V,,Y,Bilbao,restaurante,hostelería,orgánica,43.0
4900,146,329,16/6/2021,V,,Y,Bilbao,restaurante,hostelería,orgánica,23.0
4901,787,329,22/6/2021,V,,Y,Bilbao,restaurante,hostelería,auditiva,22.0
4902,673,329,23/5/2021,V,,Y,Bilbao,restaurante,hostelería,ninguna,0.0
4903,605,329,15/7/2021,V,,Y,Bilbao,restaurante,hostelería,motora,73.0
4904,984,329,26/5/2021,V,,Y,Bilbao,restaurante,hostelería,orgánica,52.0
4905,494,329,19/6/2021,V,,Y,Bilbao,restaurante,hostelería,motora,63.0
4906,979,329,22/6/2021,V,Todo perfecto. Existen rampas de accesibilidad muy adaptadas a las necesidades.,Y,Bilbao,restaurante,hostelería,orgánica,70.0
4907,479,329,21/7/2021,V,,Y,Bilbao,restaurante,hostelería,auditiva,70.0
4908,722,329,4/6/2021,V,"Me ha encantado. Seguramente repita y vuelva con amigos, tienen una zona reservada permanentemente y el personal está muy formado, se nota que llevan un tiempo trabajando con gente con nuestras necesidades.",Y,Bilbao,restaurante,hostelería,motora,42.0
4909,987,329,19/6/2021,V,,Y,Bilbao,restaurante,hostelería,motora,66.0
